Source,Destination,Protocol,SrcPort,DstPort,DataSize,Duration
10.198.0.166,111.183.8.139,6,1027,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6003,58,0.000
10.198.0.166,111.183.8.139,6,6003,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,61532,58,0.000
10.198.0.166,111.183.8.139,6,61532,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,10000,58,0.000
10.198.0.166,111.183.8.139,6,10000,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,161,58,0.000
10.198.0.166,111.183.8.139,6,161,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2200,58,0.000
10.198.0.166,111.183.8.139,6,2200,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,722,58,0.000
10.198.0.166,111.183.8.139,6,722,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2607,58,0.000
10.198.0.166,111.183.8.139,6,2607,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9111,58,0.000
10.198.0.166,111.183.8.139,6,9111,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,33899,58,0.000
10.198.0.166,111.183.8.139,6,33899,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3017,58,0.000
10.198.0.166,111.183.8.139,6,3017,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3,58,0.000
10.198.0.166,111.183.8.139,6,3,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5221,58,0.000
10.198.0.166,111.183.8.139,6,5221,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,30000,58,0.000
10.198.0.166,111.183.8.139,6,30000,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5907,58,0.000
10.198.0.166,111.183.8.139,6,5907,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1141,58,0.000
10.198.0.166,111.183.8.139,6,1141,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2393,58,0.000
10.198.0.166,111.183.8.139,6,2393,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,20828,58,0.000
10.198.0.166,111.183.8.139,6,20828,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3404,58,0.000
10.198.0.166,111.183.8.139,6,3404,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8254,58,0.000
10.198.0.166,111.183.8.139,6,8254,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5862,58,0.000
10.198.0.166,111.183.8.139,6,5862,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2381,58,0.000
10.198.0.166,111.183.8.139,6,2381,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,4002,58,0.000
10.198.0.166,111.183.8.139,6,4002,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2383,58,0.000
111.183.8.139,10.198.0.166,6,22100,1455,58,0.000
10.198.0.166,111.183.8.139,6,2383,22100,54,0.000
10.198.0.166,111.183.8.139,6,1455,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1839,58,0.000
10.198.0.166,111.183.8.139,6,1839,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1038,58,0.000
10.198.0.166,111.183.8.139,6,1038,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9081,58,0.000
10.198.0.166,111.183.8.139,6,9081,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5877,58,0.000
10.198.0.166,111.183.8.139,6,5877,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9071,58,0.000
10.198.0.166,111.183.8.139,6,9071,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5550,58,0.000
10.198.0.166,111.183.8.139,6,5550,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9502,58,0.000
10.198.0.166,111.183.8.139,6,9502,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5989,58,0.000
10.198.0.166,111.183.8.139,6,5989,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1217,58,0.000
10.198.0.166,111.183.8.139,6,1217,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,306,58,0.000
10.198.0.166,111.183.8.139,6,306,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5800,58,0.000
10.198.0.166,111.183.8.139,6,5800,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3690,58,0.000
10.198.0.166,111.183.8.139,6,3690,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2033,58,0.000
10.198.0.166,111.183.8.139,6,2033,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3703,58,0.000
10.198.0.166,111.183.8.139,6,3703,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6547,58,0.000
10.198.0.166,111.183.8.139,6,6547,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5915,58,0.000
10.198.0.166,111.183.8.139,6,5915,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1090,58,0.000
10.198.0.166,111.183.8.139,6,1090,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1201,58,0.000
10.198.0.166,111.183.8.139,6,1201,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,51493,58,0.000
10.198.0.166,111.183.8.139,6,51493,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,32777,58,0.000
10.198.0.166,111.183.8.139,6,32777,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2107,58,0.000
10.198.0.166,111.183.8.139,6,2107,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1122,58,0.000
10.198.0.166,111.183.8.139,6,1122,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1801,58,0.000
10.198.0.166,111.183.8.139,6,1801,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,44443,58,0.000
10.198.0.166,111.183.8.139,6,44443,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,17988,58,0.000
10.198.0.166,111.183.8.139,6,17988,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2041,58,0.000
111.183.8.139,10.198.0.166,6,22100,9900,58,0.000
10.198.0.166,111.183.8.139,6,2041,22100,54,0.000
10.198.0.166,111.183.8.139,6,9900,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8031,58,0.000
111.183.8.139,10.198.0.166,6,22100,2701,58,0.000
10.198.0.166,111.183.8.139,6,8031,22100,54,0.000
10.198.0.166,111.183.8.139,6,2701,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3007,58,0.000
10.198.0.166,111.183.8.139,6,3007,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1199,58,0.000
10.198.0.166,111.183.8.139,6,1199,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5405,58,0.000
10.198.0.166,111.183.8.139,6,5405,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,726,58,0.000
10.198.0.166,111.183.8.139,6,726,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5269,58,0.000
10.198.0.166,111.183.8.139,6,5269,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,366,58,0.000
10.198.0.166,111.183.8.139,6,366,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1334,58,0.000
10.198.0.166,111.183.8.139,6,1334,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1187,58,0.000
10.198.0.166,111.183.8.139,6,1187,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3000,58,0.000
10.198.0.166,111.183.8.139,6,3000,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2000,58,0.000
10.198.0.166,111.183.8.139,6,2000,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6389,58,0.000
10.198.0.166,111.183.8.139,6,6389,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3301,58,0.000
10.198.0.166,111.183.8.139,6,3301,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9002,58,0.000
10.198.0.166,111.183.8.139,6,9002,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1106,58,0.000
10.198.0.166,111.183.8.139,6,1106,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6788,58,0.000
10.198.0.166,111.183.8.139,6,6788,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1049,58,0.000
10.198.0.166,111.183.8.139,6,1049,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,512,58,0.000
10.198.0.166,111.183.8.139,6,512,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1055,58,0.000
10.198.0.166,111.183.8.139,6,1055,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1082,58,0.000
10.198.0.166,111.183.8.139,6,1082,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5357,58,0.000
10.198.0.166,111.183.8.139,6,5357,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,617,58,0.000
10.198.0.166,111.183.8.139,6,617,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6007,58,0.000
10.198.0.166,111.183.8.139,6,6007,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5566,58,0.000
111.183.8.139,10.198.0.166,6,22100,4129,58,0.000
10.198.0.166,111.183.8.139,6,5566,22100,54,0.000
10.198.0.166,111.183.8.139,6,4129,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1145,58,0.000
10.198.0.166,111.183.8.139,6,1145,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,56738,58,0.000
10.198.0.166,111.183.8.139,6,56738,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5500,58,0.000
10.198.0.166,111.183.8.139,6,5500,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1063,58,0.000
10.198.0.166,111.183.8.139,6,1063,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,777,58,0.000
111.183.8.139,10.198.0.166,6,22100,3493,58,0.000
10.198.0.166,111.183.8.139,6,777,22100,54,0.000
10.198.0.166,111.183.8.139,6,3493,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1065,58,0.000
10.198.0.166,111.183.8.139,6,1065,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,54045,58,0.000
10.198.0.166,111.183.8.139,6,54045,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1043,58,0.000
10.198.0.166,111.183.8.139,6,1043,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,548,58,0.000
10.198.0.166,111.183.8.139,6,548,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6646,58,0.000
10.198.0.166,111.183.8.139,6,6646,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1081,58,0.000
10.198.0.166,111.183.8.139,6,1081,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,57797,58,0.000
10.198.0.166,111.183.8.139,6,57797,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1095,58,0.000
10.198.0.166,111.183.8.139,6,1095,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1102,58,0.000
10.198.0.166,111.183.8.139,6,1102,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3030,58,0.000
10.198.0.166,111.183.8.139,6,3030,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1417,58,0.000
10.198.0.166,111.183.8.139,6,1417,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3914,58,0.000
10.198.0.166,111.183.8.139,6,3914,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1580,58,0.000
10.198.0.166,111.183.8.139,6,1580,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,32779,58,0.000
10.198.0.166,111.183.8.139,6,32779,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5666,58,0.000
10.198.0.166,111.183.8.139,6,5666,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3322,58,0.000
10.198.0.166,111.183.8.139,6,3322,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3283,58,0.000
111.183.8.139,10.198.0.166,6,22100,55055,58,0.000
10.198.0.166,111.183.8.139,6,3283,22100,54,0.000
10.198.0.166,111.183.8.139,6,55055,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1761,58,0.000
10.198.0.166,111.183.8.139,6,1761,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3971,58,0.000
10.198.0.166,111.183.8.139,6,3971,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7676,58,0.000
10.198.0.166,111.183.8.139,6,7676,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,49158,58,0.000
10.198.0.166,111.183.8.139,6,49158,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1233,58,0.000
10.198.0.166,111.183.8.139,6,1233,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8009,58,0.000
10.198.0.166,111.183.8.139,6,8009,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7002,58,0.000
10.198.0.166,111.183.8.139,6,7002,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5432,58,0.000
10.198.0.166,111.183.8.139,6,5432,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,18988,58,0.000
10.198.0.166,111.183.8.139,6,18988,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,27352,58,0.000
10.198.0.166,111.183.8.139,6,27352,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7004,58,0.000
10.198.0.166,111.183.8.139,6,7004,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1104,58,0.000
10.198.0.166,111.183.8.139,6,1104,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6969,58,0.000
10.198.0.166,111.183.8.139,6,6969,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1048,58,0.000
10.198.0.166,111.183.8.139,6,1048,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5802,58,0.000
10.198.0.166,111.183.8.139,6,5802,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,52869,58,0.000
10.198.0.166,111.183.8.139,6,52869,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,4443,58,0.000
10.198.0.166,111.183.8.139,6,4443,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9001,58,0.000
10.198.0.166,111.183.8.139,6,9001,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,32785,58,0.000
10.198.0.166,111.183.8.139,6,32785,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3945,58,0.000
111.183.8.139,10.198.0.166,6,22100,37,58,0.000
10.198.0.166,111.183.8.139,6,3945,22100,54,0.000
10.198.0.166,111.183.8.139,6,37,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9898,58,0.000
10.198.0.166,111.183.8.139,6,9898,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9943,58,0.000
10.198.0.166,111.183.8.139,6,9943,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,13,58,0.000
10.198.0.166,111.183.8.139,6,13,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9207,58,0.000
10.198.0.166,111.183.8.139,6,9207,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1032,58,0.000
10.198.0.166,111.183.8.139,6,1032,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,4126,58,0.000
10.198.0.166,111.183.8.139,6,4126,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5050,58,0.000
10.198.0.166,111.183.8.139,6,5050,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,49155,58,0.000
10.198.0.166,111.183.8.139,6,49155,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5431,58,0.000
10.198.0.166,111.183.8.139,6,5431,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1083,58,0.000
10.198.0.166,111.183.8.139,6,1083,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,27353,58,0.000
10.198.0.166,111.183.8.139,6,27353,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2920,58,0.000
10.198.0.166,111.183.8.139,6,2920,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1108,58,0.000
10.198.0.166,111.183.8.139,6,1108,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5901,58,0.000
10.198.0.166,111.183.8.139,6,5901,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,49156,58,0.000
10.198.0.166,111.183.8.139,6,49156,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1805,58,0.000
10.198.0.166,111.183.8.139,6,1805,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7435,58,0.000
10.198.0.166,111.183.8.139,6,7435,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,481,58,0.000
10.198.0.166,111.183.8.139,6,481,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3869,58,0.000
111.183.8.139,10.198.0.166,6,22100,5225,58,0.000
10.198.0.166,111.183.8.139,6,3869,22100,54,0.000
10.198.0.166,111.183.8.139,6,5225,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,16012,58,0.000
10.198.0.166,111.183.8.139,6,16012,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,705,58,0.000
10.198.0.166,111.183.8.139,6,705,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1001,58,0.000
10.198.0.166,111.183.8.139,6,1001,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7800,58,0.000
10.198.0.166,111.183.8.139,6,7800,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8701,58,0.000
10.198.0.166,111.183.8.139,6,8701,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,31038,58,0.000
10.198.0.166,111.183.8.139,6,31038,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9878,58,0.000
10.198.0.166,111.183.8.139,6,9878,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9009,58,0.000
10.198.0.166,111.183.8.139,6,9009,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,40193,58,0.000
111.183.8.139,10.198.0.166,6,22100,6112,58,0.000
10.198.0.166,111.183.8.139,6,40193,22100,54,0.000
10.198.0.166,111.183.8.139,6,6112,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,4900,58,0.000
111.183.8.139,10.198.0.166,6,22100,49176,58,0.000
10.198.0.166,111.183.8.139,6,4900,22100,54,0.000
10.198.0.166,111.183.8.139,6,49176,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,4449,58,0.000
10.198.0.166,111.183.8.139,6,4449,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5730,58,0.000
10.198.0.166,111.183.8.139,6,5730,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1066,58,0.000
10.198.0.166,111.183.8.139,6,1066,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1085,58,0.000
10.198.0.166,111.183.8.139,6,1085,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7100,58,0.000
10.198.0.166,111.183.8.139,6,7100,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1717,58,0.000
10.198.0.166,111.183.8.139,6,1717,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9011,58,0.000
10.198.0.166,111.183.8.139,6,9011,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1183,58,0.000
10.198.0.166,111.183.8.139,6,1183,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,61900,58,0.000
10.198.0.166,111.183.8.139,6,61900,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1311,58,0.000
10.198.0.166,111.183.8.139,6,1311,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8652,58,0.000
10.198.0.166,111.183.8.139,6,8652,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1148,58,0.000
10.198.0.166,111.183.8.139,6,1148,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1028,58,0.000
10.198.0.166,111.183.8.139,6,1028,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2045,58,0.000
10.198.0.166,111.183.8.139,6,2045,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9500,58,0.000
10.198.0.166,111.183.8.139,6,9500,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3801,58,0.000
10.198.0.166,111.183.8.139,6,3801,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1034,58,0.000
10.198.0.166,111.183.8.139,6,1034,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,10629,58,0.000
10.198.0.166,111.183.8.139,6,10629,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1072,58,0.000
10.198.0.166,111.183.8.139,6,1072,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2260,58,0.000
10.198.0.166,111.183.8.139,6,2260,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,49159,58,0.000
10.198.0.166,111.183.8.139,6,49159,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3128,58,0.000
10.198.0.166,111.183.8.139,6,3128,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,48080,58,0.000
10.198.0.166,111.183.8.139,6,48080,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6,58,0.000
10.198.0.166,111.183.8.139,6,6,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8001,58,0.000
10.198.0.166,111.183.8.139,6,8001,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3011,58,0.000
10.198.0.166,111.183.8.139,6,3011,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3300,58,0.000
10.198.0.166,111.183.8.139,6,3300,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,14000,58,0.000
10.198.0.166,111.183.8.139,6,14000,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5925,58,0.000
10.198.0.166,111.183.8.139,6,5925,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5679,58,0.000
10.198.0.166,111.183.8.139,6,5679,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,666,58,0.000
10.198.0.166,111.183.8.139,6,666,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1121,58,0.000
10.198.0.166,111.183.8.139,6,1121,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2121,58,0.000
10.198.0.166,111.183.8.139,6,2121,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5298,58,0.000
10.198.0.166,111.183.8.139,6,5298,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3828,58,0.000
10.198.0.166,111.183.8.139,6,3828,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3580,58,0.000
10.198.0.166,111.183.8.139,6,3580,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6000,58,0.000
10.198.0.166,111.183.8.139,6,6000,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9917,58,0.000
10.198.0.166,111.183.8.139,6,9917,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,38292,58,0.000
10.198.0.166,111.183.8.139,6,38292,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,880,58,0.000
10.198.0.166,111.183.8.139,6,880,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,34571,58,0.000
10.198.0.166,111.183.8.139,6,34571,22100,54,0.000
165.232.98.174,10.198.0.166,6,38292,22,2432,4.057
10.198.0.166,165.232.98.174,6,22,38292,3309,3.783
111.183.8.139,10.198.0.166,6,22100,1169,58,0.000
10.198.0.166,111.183.8.139,6,1169,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2160,58,0.000
10.198.0.166,111.183.8.139,6,2160,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,4662,58,0.000
10.198.0.166,111.183.8.139,6,4662,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3995,58,0.000
10.198.0.166,111.183.8.139,6,3995,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6699,58,0.000
10.198.0.166,111.183.8.139,6,6699,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9998,58,0.000
10.198.0.166,111.183.8.139,6,9998,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9485,58,0.000
10.198.0.166,111.183.8.139,6,9485,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1164,58,0.000
10.198.0.166,111.183.8.139,6,1164,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5962,58,0.000
10.198.0.166,111.183.8.139,6,5962,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2725,58,0.000
10.198.0.166,111.183.8.139,6,2725,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,10082,58,0.000
10.198.0.166,111.183.8.139,6,10082,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,20031,58,0.000
10.198.0.166,111.183.8.139,6,20031,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,10003,58,0.000
10.198.0.166,111.183.8.139,6,10003,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7070,58,0.000
10.198.0.166,111.183.8.139,6,7070,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6156,58,0.000
10.198.0.166,111.183.8.139,6,6156,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2144,58,0.000
10.198.0.166,111.183.8.139,6,2144,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,25734,58,0.000
10.198.0.166,111.183.8.139,6,25734,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5061,58,0.000
10.198.0.166,111.183.8.139,6,5061,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7627,58,0.000
10.198.0.166,111.183.8.139,6,7627,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,23502,58,0.000
111.183.8.139,10.198.0.166,6,22100,54328,58,0.000
10.198.0.166,111.183.8.139,6,23502,22100,54,0.000
10.198.0.166,111.183.8.139,6,54328,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,417,58,0.000
10.198.0.166,111.183.8.139,6,417,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2099,58,0.000
10.198.0.166,111.183.8.139,6,2099,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6666,58,0.000
10.198.0.166,111.183.8.139,6,6666,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9100,58,0.000
10.198.0.166,111.183.8.139,6,9100,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1812,58,0.000
10.198.0.166,111.183.8.139,6,1812,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,10180,58,0.000
10.198.0.166,111.183.8.139,6,10180,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,12174,58,0.000
10.198.0.166,111.183.8.139,6,12174,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9415,58,0.000
10.198.0.166,111.183.8.139,6,9415,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5987,58,0.000
10.198.0.166,111.183.8.139,6,5987,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5004,58,0.000
